name,rating,score,votes,budget,gross,runtime,log_votes,weighted_score,runtime_category,director_top10,writer_top10,star_top30,genre_top10,country_top5,company_top10,is_hit
A Beautiful Mind,PG-13,0.8513513513513512,0.8923195751384357,0.8481147470311065,0.8927313763444817,0.34615384615384615,13.677398403939607,112.15466691230478,long,Ron Howard,Others,Others,Biography,United States,Universal Pictures,1
The Mummy Returns,PG-13,0.6081081081081081,0.7815358643126374,0.8965937940416128,0.9144064966553502,0.3221153846153846,12.63460628389302,80.86148021691533,long,Others,Others,Others,Action,United States,Universal Pictures,1
Pearl Harbor,PG-13,0.581081081081081,0.784941195564696,0.9295593895649205,0.9152652924166709,0.576923076923077,12.666660207428574,78.53329328605716,long,Others,Others,Others,Action,United States,Touchstone Pictures,1
The Royal Tenenbaums,R,0.7702702702702701,0.7690661703277412,0.7542185355291783,0.7966449852405426,0.22596153846153844,12.51723073716405,95.13095360244678,normal,Others,Others,Others,Comedy,United States,Touchstone Pictures,1
Amélie,R,0.8648648648648648,0.8716493659547023,0.6856451599423127,0.8540725961390387,0.28365384615384615,13.482832514280924,111.90750986853168,long,Others,Others,Others,Comedy,France,Others,1
Training Day,R,0.7837837837837837,0.810441838943888,0.8246591439690568,0.8214104397345989,0.28365384615384615,12.90669432231532,99.38154628182797,long,Others,Others,Denzel Washington,Crime,United States,Warner Bros.,1
A.I. Artificial Intelligence,PG-13,0.7162162162162161,0.7772999320515418,0.898461024381762,0.873716806928938,0.39903846153846156,12.59473402514672,90.68208498105638,long,Steven Spielberg,Others,Others,Drama,United States,Warner Bros.,1
Ghost World,R,0.7297297297297296,0.6772201033376136,0.6526795680971326,0.6612713815385196,0.23076923076923073,11.652696102959752,85.0646815516062,normal,Others,Others,Others,Comedy,United States,Others,0
Super Troopers,R,0.7027027027027026,0.6602260063882829,0.574368284984811,0.7240290164000192,0.17788461538461536,11.49273296168228,81.59840402794418,normal,Others,Others,Others,Comedy,United States,Others,1
A Knight's Tale,PG-13,0.6756756756756757,0.7224293834534544,0.858646017592079,0.8287363793841103,0.3317307692307693,12.07824495582233,83.33989019517408,long,Others,Others,Others,Action,United States,Columbia Pictures,0
Blow,R,0.7702702702702701,0.758002603960486,0.8397825537501181,0.8065364069502692,0.2932692307692307,12.413090879946887,94.33949068759634,long,Others,Others,Johnny Depp,Biography,United States,Others,0
Hannibal,R,0.6621621621621621,0.7642906615748793,0.8855897614808627,0.8994742578517461,0.32692307692307687,12.472279517715116,84.81150072046279,long,Ridley Scott,Others,Others,Crime,United States,Metro-Goldwyn-Mayer (MGM),1
The Princess Diaries,G,0.6081081081081081,0.6926687284053145,0.7739580694742204,0.8507781054245442,0.23076923076923073,11.798111925972618,75.50791632622476,normal,Others,Others,Others,Comedy,United States,Walt Disney Pictures,1
Moulin Rouge!,PG-13,0.7702702702702701,0.7682850110068639,0.8343970640525399,0.8580060249501864,0.3076923076923077,12.509877789891933,95.07507120317868,long,Others,Others,Others,Drama,Others,Twentieth Century Fox,1
Vanilla Sky,R,0.6756756756756757,0.7609834010044126,0.8628162628951473,0.8641422884383074,0.35096153846153844,12.441148720271016,85.84392616987002,long,Others,Others,Tom Cruise,Fantasy,United States,Paramount Pictures,1
Thir13en Ghosts,R,0.4999999999999999,0.6399860282990236,0.8182824945820589,0.7938994852376047,0.13461538461538458,11.302216779257382,63.29241396384133,normal,Others,Others,Others,Fantasy,United States,Warner Bros.,0
Planet of the Apes,PG-13,0.5135135135135135,0.7427002768131826,0.898461024381762,0.9013757245252167,0.2692307692307693,12.269052139516225,69.93359719524247,normal,Tim Burton,Others,Mark Wahlberg,Action,United States,Twentieth Century Fox,1
The Others,PG-13,0.7702702702702701,0.7942408866034948,0.7346883444657702,0.8661899328326002,0.19711538461538458,12.754196944209095,96.93189677598912,normal,Others,Others,Others,Horror,Others,Others,1
Joe Dirt,PG-13,0.5540540540540541,0.5949252825431411,0.7384178030229348,0.7427520935184013,0.13461538461538458,10.87806606028079,65.26839636168475,normal,Others,Others,Others,Adventure,United States,Columbia Pictures,0
Atlantis: The Lost Empire,PG,0.6756756756756757,0.6715274935765768,0.9153120502113864,0.8583950185809459,0.15384615384615385,11.599112335481124,80.03387511481975,normal,Others,Others,Others,Animation,United States,Others,0
Rat Race,PG-13,0.6081081081081081,0.6734591215856766,0.8306241011159586,0.8082308282355937,0.23557692307692313,11.6172944892629,74.35068473128256,normal,Others,Others,Others,Action,United States,Paramount Pictures,0
Summer Catch,PG-13,0.43243243243243235,0.46083285598885004,0.7987523030008651,0.7137646224104575,0.19711538461538458,9.61587214452889,49.040947937097336,normal,Others,Others,Others,Comedy,United States,Warner Bros.,0
Wet Hot American Summer,R,0.635135135135135,0.5988603847016357,0.6215812079313173,0.4425120401005877,0.16346153846153844,10.915106645867503,72.03970386272552,normal,Others,Others,Others,Comedy,United States,Others,0
Shallow Hal,PG-13,0.5405405405405406,0.6894246055426442,0.8137730755173961,0.8405380284985486,0.2451923076923077,11.767575435251748,69.42869506798532,normal,Others,Others,Others,Comedy,United States,Twentieth Century Fox,1
Zoolander,PG-13,0.6216216216216216,0.7601402445311382,0.7808074807014206,0.7862162398631802,0.1298076923076923,12.433212202169727,80.81587931410324,normal,Others,Others,Ben Stiller,Comedy,Germany,Paramount Pictures,1
Jurassic Park III,PG-13,0.5405405405405406,0.7794390088071382,0.8917536956410862,0.9025353179015987,0.13942307692307693,12.614868865984633,74.42772630930932,normal,Others,Others,Others,Action,United States,Universal Pictures,1
Enemy at the Gates,R,0.7702702702702701,0.759290342761395,0.8628162628951473,0.8163578275605283,0.32692307692307687,12.425212191503038,94.43161265542308,long,Others,Others,Others,Drama,Others,Paramount Pictures,0
Gosford Park,R,0.7162162162162161,0.6412895572424254,0.7487802167500842,0.8099107642710563,0.32692307692307687,11.31448672129398,81.46430439331667,long,Others,Others,Others,Comedy,United States,Others,1
Swordfish,R,0.6216216216216216,0.7242249808069076,0.900291277423018,0.8432299448128,0.17307692307692307,12.095146671399466,78.61845336409652,normal,Others,Others,John Travolta,Action,United States,Others,0
Jeepers Creepers,R,0.581081081081081,0.6772201033376136,0.6856451599423127,0.7847022918074176,0.1298076923076923,11.652696102959752,72.24671583835047,normal,Others,Others,Others,Horror,United States,Others,1
Hardball,R,0.6081081081081081,0.5308660969743816,0.7931490870977834,0.7655216230070627,0.20673076923076927,10.275085591132717,65.76054778324938,normal,Others,Others,Keanu Reeves,Drama,Germany,Paramount Pictures,0
Evolution,PG-13,0.5675675675675674,0.6834975137872693,0.8778370356155564,0.8172825818245135,0.1826923076923077,11.711784520403112,71.44188557445898,normal,Others,Others,Others,Comedy,United States,Columbia Pictures,0
Original Sin,R,0.5675675675675674,0.5988603847016357,0.8182824945820589,0.7513449098080638,0.2548076923076923,10.915106645867503,66.58215053979177,normal,Others,Others,Others,Drama,France,Metro-Goldwyn-Mayer (MGM),0
Monster's Ball,Not Rated,0.6891891891891891,0.6438495919489108,0.6009572235552868,0.766837934049682,0.23076923076923073,11.338583982516496,79.37008787761546,normal,Others,Others,Others,Drama,United States,Others,1
Spy Kids,PG,0.4864864864864864,0.6734591215856766,0.8014314690385113,0.8436033671023069,0.12019230769230771,11.6172944892629,63.89511969094595,short,Others,Robert Rodriguez,Others,Action,United States,Others,1
Behind Enemy Lines,PG-13,0.6081081081081081,0.6623722714334869,0.8137730755173961,0.8127859215278816,0.20673076923076927,11.51293546492023,73.68278697548946,normal,Others,Others,Others,Action,United States,Twentieth Century Fox,1
Bridget Jones's Diary,R,0.6486486486486486,0.7517777278324939,0.7703331046475647,0.885224740132986,0.16346153846153844,12.354496960983983,82.7751296385927,normal,Others,Others,Others,Comedy,United Kingdom,Others,1
I Am Sam,PG-13,0.7702702702702701,0.7018459546243135,0.7585181365721639,0.8169154932077849,0.3317307692307693,11.884495917930655,90.32216897627298,long,Others,Others,Others,Drama,United States,New Line Cinema,1
The Last Castle,R,0.6891891891891891,0.6318099784923848,0.8680991154550531,0.7353824461610938,0.32692307692307687,11.225256725762891,78.57679708034026,long,Others,Others,Others,Action,United States,Others,0
Spy Game,R,0.7027027027027026,0.7047369318380848,0.9113784881305681,0.8414371298526719,0.3028846153846154,11.91170829631447,84.57312890383274,long,Others,Others,Others,Action,United States,Universal Pictures,0
Lara Croft: Tomb Raider,PG-13,0.527027027027027,0.736539880691702,0.9113784881305681,0.8835344146427937,0.17788461538461536,12.211065162153217,70.82417794048864,normal,Others,Others,Others,Action,United States,Paramount Pictures,1
American Pie 2,R,0.6081081081081081,0.7571353571367464,0.7871841300150656,0.8864839643516276,0.21634615384615385,12.404927602627597,79.39153665681663,normal,Others,Others,Others,Comedy,United States,Others,1
Frailty,R,0.7162162162162161,0.6373299836707015,0.6944541795198192,0.7056034663559059,0.17788461538461536,11.277215789596893,81.19595368509763,normal,Others,Others,Others,Crime,United States,Others,0
Along Came a Spider,R,0.6081081081081081,0.6373299836707015,0.851248089728123,0.8215961556963285,0.19711538461538458,11.277215789596893,72.17418105342011,normal,Others,Others,Others,Drama,United States,Paramount Pictures,0
Rush Hour 2,PG-13,0.635135135135135,0.7386332894353499,0.8887231041955851,0.8986682291806978,0.1298076923076923,12.230770136157428,80.72308289863902,normal,Others,Others,Others,Action,Others,New Line Cinema,1
Save the Last Dance,PG-13,0.581081081081081,0.6063185842652977,0.709894111775549,0.8361072098368074,0.23557692307692313,10.985309671896765,68.10891996575994,normal,Others,Others,Others,Drama,United States,Others,1
Domestic Disturbance,PG-13,0.4999999999999999,0.5150989009877643,0.8718720784173076,0.7788815159536775,0.125,10.12667110305036,56.70935817708201,short,Others,Others,John Travolta,Crime,United States,Paramount Pictures,0
Riding in Cars with Boys,PG-13,0.6216216216216216,0.5232747409531712,0.8306241011159586,0.7519633494986235,0.3317307692307693,10.203629181337648,66.32358967869472,long,Others,Others,Others,Biography,United States,Columbia Pictures,0
The Animal,PG-13,0.3918918918918919,0.6045025440860617,0.8286782448814766,0.8079984474281054,0.10096153846153844,10.968215530759236,52.64743454764433,short,Others,Others,Others,Comedy,United States,Others,0
How High,R,0.5945945945945945,0.5988603847016357,0.7497091165745452,0.7433655380187039,0.14423076923076922,10.915106645867503,68.76517186896527,normal,Others,Others,Others,Comedy,United States,Others,0
Joy Ride,R,0.635135135135135,0.6182294636717077,0.7626265798411348,0.753566911310011,0.16346153846153844,11.097425172408933,73.24300613789894,normal,Others,Others,Others,Action,United States,Others,0
3000 Miles to Graceland,R,0.5540540540540541,0.5775420449596868,0.8542786811570605,0.7102363518682844,0.29807692307692313,10.714439990727769,64.28663994436661,long,Others,Others,Others,Action,United States,Others,0
The Score,R,0.6621621621621621,0.6852249781221494,0.8628162628951473,0.8269348216604959,0.2932692307692307,11.728044909070784,79.75070538168134,long,Others,Others,Robert De Niro,Action,Germany,Paramount Pictures,0
Jason X,R,0.33783783783783783,0.5929016869613336,0.6944541795198192,0.704312566917382,0.13942307692307693,10.859018228147889,47.77968020385071,normal,Others,Others,Others,Action,Canada,New Line Cinema,0
Jay and Silent Bob Strike Back,R,0.6621621621621621,0.7054475489956537,0.7585181365721639,0.7483341097253358,0.19711538461538458,11.918397239722838,81.04510123011529,normal,Others,Others,Others,Comedy,United States,Others,0
The Mexican,R,0.5675675675675674,0.6675555697927177,0.846507319426849,0.843564476716057,0.28846153846153844,11.561725152903833,70.52652343271338,long,Others,Others,Brad Pitt,Adventure,United States,Others,1
From Hell,R,0.6621621621621621,0.7047369318380848,0.8014314690385113,0.7993971589907327,0.28365384615384615,11.91170829631447,80.9996164149384,long,Others,Others,Johnny Depp,Horror,United States,Twentieth Century Fox,1
Crocodile Dundee in Los Angeles,PG,0.3918918918918919,0.5107622481522179,0.754876365742616,0.7583107653163512,0.15384615384615385,10.085850775128716,48.41208372061784,normal,Others,Others,Others,Action,Others,Others,0
Heist,R,0.6216216216216216,0.5477642064135718,0.8114330832702209,0.7373770387535574,0.22115384615384615,10.434145214930489,67.82194389704816,normal,Others,David Mamet,Others,Action,Canada,Others,0
Serendipity,PG-13,0.6756756756756757,0.6685625590627237,0.7808074807014206,0.8019074709509966,0.1298076923076923,11.571203807011967,79.8413062683826,normal,Others,Others,John Cusack,Comedy,United States,Others,1
Brotherhood of the Wolf,R,0.6891891891891891,0.6149604074367853,0.7840507873711667,0.7960174239648241,0.3798076923076923,11.06665398721974,77.46657791053818,long,Others,Others,Others,Action,France,Others,1
The Pledge,R,0.6621621621621621,0.5988603847016357,0.8014314690385113,0.7394011157963303,0.2932692307692307,10.915106645867503,74.22272519189902,long,Others,Others,Others,Crime,United States,Others,0
American Outlaws,PG-13,0.5540540540540541,0.4535037261729734,0.8014314690385113,0.6899944251385344,0.1490384615384615,9.546884034617923,57.28130420770755,normal,Others,Others,Others,Action,United States,Others,0
Ghosts of Mars,R,0.4054054054054054,0.5929016869613336,0.7808074807014206,0.6915412355650781,0.16826923076923078,10.859018228147889,53.209189317924654,normal,Others,Others,Others,Action,United States,Others,0
The Man Who Wasn't There,R,0.7567567567567567,0.6685625590627237,0.7497091165745452,0.7109098587336322,0.2548076923076923,11.571203807011967,86.78402855258977,normal,Others,Joel Coen,Others,Crime,United States,Others,0
Rock Star,R,0.5945945945945945,0.5702125779126997,0.846507319426849,0.7123183676276708,0.20192307692307687,10.645448706505872,67.066326850987,normal,Others,Others,Mark Wahlberg,Drama,United States,Warner Bros.,0
Osmosis Jones,PG,0.5945945945945945,0.5445927945487051,0.8654954289716273,0.6916129658298784,0.15384615384615385,10.404293143019792,65.54704680102469,normal,Others,Others,Others,Animation,United States,Warner Bros.,0
Saving Silverman,PG-13,0.5405405405405406,0.5623397208939446,0.7585181365721639,0.7316445917852048,0.1298076923076923,10.5713425658087,62.37092113827133,normal,Others,Others,Others,Comedy,United States,Columbia Pictures,0
The Glass House,PG-13,0.527027027027027,0.5477642064135718,0.7871841300150656,0.725234934496819,0.20673076923076927,10.434145214930489,60.51804224659682,normal,Others,Others,Others,Crime,United States,Columbia Pictures,0
The Wedding Planner,PG-13,0.45945945945945943,0.6359766376466024,0.8014314690385113,0.8148448365645915,0.1923076923076923,11.264476926102368,59.70172770834254,normal,Others,Others,Others,Comedy,Germany,Columbia Pictures,1
Heartbreakers,PG-13,0.581081081081081,0.5929016869613336,0.8014314690385113,0.7829231305610413,0.28846153846153844,10.859018228147889,67.3259130145169,long,Others,Others,Others,Comedy,United States,Others,0
Session 9,R,0.6081081081081081,0.6007745926215647,0.5103043545395786,0.552043292583535,0.16346153846153844,10.933124826700707,69.97199889088454,normal,Others,Others,Others,Horror,United States,Others,0
